repo,id,number,title,state,created_at,updated_at,labels,author,body
microsoft/markitdown,3262605853,1379,Potential Optimization of `xlsx` Converter Using `pandas` `to_markdown` Method,open,2025-07-25T09:32:21Z,2025-09-01T08:42:03Z,[],mbrechet,"Hello,

I have observed that the current implementation of the `xlsx` converter processes sheets by converting them to `HTML` and then parsing that `HTML` to Markdown:

```python
for s in sheets:
          md_content += f""## {s}\n""
          html_content = sheets[s].to_html(index=False)
          md_content += (
              self._html_converter.convert_string(
                  html_content, **kwargs
              ).markdown.strip()
              + ""\n\n""
          )
```

I am wondering if this approach is necessary or if it could be optimized by directly using pandas' to_markdown method:

```python
 for s in sheets:
            md_content += f""## {s}\n""
            sheet_md_content = sheets[s].to_markdown(index=False)
            md_content += (
                   sheet_md_content.strip()
                    + ""\n\n""
            )
```

- Is there a specific reason why the implementation relies on converting to HTML and then parsing back to Markdown? For example, does the HTML conversion preserve certain formatting or features that `to_markdown` does not handle?
- Are there any limitations or edge cases where `to_markdown` might not be sufficient or could produce different results?
- Would switching to `to_markdown` impact the fidelity or formatting of the output?

Could you please clarify if the current approach is intentional due to specific requirements? If not, would it be possible to consider this optimization to improve performance ? 

Thank you for your insights.

Best regards
"
microsoft/markitdown,3246215404,1374,Document(README.md) should be updated (uv pip install -e .[core]   --> uv pip install -e '.[core]'),closed,2025-07-20T09:55:26Z,2025-07-20T09:56:12Z,[],huan11,
microsoft/markitdown,3245290465,1373,Document types supported,open,2025-07-19T12:58:52Z,2025-07-21T17:20:54Z,[],deepaksarkar-git,"markitdown supports .pdf, .ppt, .docx, but when trying to convert scanned images (invoices in my case) to markdown, it does not work. The file  type is .pdf."
microsoft/markitdown,3245252539,1371,Feature Request: Add batch processing capability for directory conversion,open,2025-07-19T11:53:34Z,2025-07-19T11:53:34Z,[],HossyWorlds,"## User Story
As a user, I want to convert multiple files in a directory to Markdown format in one operation, so that I can efficiently process large collections of documents without having to run the command for each file individually.

### Current Behavior
Currently, MarkItDown only supports converting single files:
```bash
markitdown path-to-file.pdf > document.md
```

### Desired Behavior
I would like to be able to specify a directory and have MarkItDown process all supported files within that directory (and subdirectories):

```bash
# Process all files in a directory
markitdown --batch ./documents --output ./converted

# Process with specific file types
markitdown --batch ./documents --output ./converted --types pdf,docx,pptx

# Process with recursive subdirectory support
markitdown --batch ./documents --output ./converted --recursive
```

### Use Cases
1. **Document Collections**: Converting entire folders of PDFs, Word documents, and PowerPoint presentations
2. **Data Processing Pipelines**: Batch processing for LLM training data preparation
3. **Documentation Migration**: Converting legacy document collections to Markdown format
4. **Research Projects**: Processing large datasets of various document types

### Proposed Implementation
1. Add `--batch` or `-b` flag to specify directory processing mode
2. Add `--output` or `-o` flag to specify output directory
3. Add `--recursive` or `-r` flag for subdirectory processing
4. Add `--types` flag to filter by specific file extensions
5. Maintain directory structure in output
6. Provide progress reporting and error handling

### Benefits
- **Efficiency**: Reduce manual work for large document collections
- **Consistency**: Ensure all files are processed with the same settings
- **Scalability**: Handle large document repositories
- **Integration**: Better integration with automated workflows

### Alternative Solutions
Currently, users need to create custom scripts or use shell commands like:
```bash
find ./documents -name ""*.pdf"" -exec markitdown {} -o {}.md \;
```

This works but lacks the native integration and error handling that a built-in feature would provide.

### Priority
Medium - This would significantly improve the user experience for users working with document collections.

### Labels
- `enhancement`
- `feature-request`
- `cli`
- `batch-processing`"
microsoft/markitdown,3245236419,1370,"Some characters are not supported, which cause application to fail: Horizontal bar",open,2025-07-19T11:25:50Z,2025-09-17T05:00:12Z,[],Antonytm,"I run documentation conversion from PDF to MD. It fails:

```
PS C:\source\qr-art\docs> markitdown ./pdf/ISO_IEC18004-2015.pdf > ./md/ISO_IEC18004-2015-1.md
Traceback (most recent call last):
  File ""<frozen runpy>"", line 198, in _run_module_as_main
  File ""<frozen runpy>"", line 88, in _run_code
  File ""C:\Python\Python313\Scripts\markitdown.exe\__main__.py"", line 7, in <module>
    sys.exit(main())
             ~~~~^^
  File ""C:\Python\Python313\Lib\site-packages\markitdown\__main__.py"", line 93, in main
    _handle_output(args, result)
    ~~~~~~~~~~~~~~^^^^^^^^^^^^^^
  File ""C:\Python\Python313\Lib\site-packages\markitdown\__main__.py"", line 102, in _handle_output
    print(result.text_content)
    ~~~~~^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Python\Python313\Lib\encodings\cp1252.py"", line 19, in encode
    return codecs.charmap_encode(input,self.errors,encoding_table)[0]
           ~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
UnicodeEncodeError: 'charmap' codec can't encode character '\u2015' in position 25609: character maps to <undefined>

```

\u2015 is `horizontal bar` character."
microsoft/markitdown,3245085574,1369,.,closed,2025-07-19T07:56:43Z,2025-07-21T22:10:01Z,[],ghost,
microsoft/markitdown,3244406344,1366,meen37007@gmail.com,open,2025-07-18T21:26:02Z,2025-08-11T20:54:12Z,[],nataleeggam-ship-it,
microsoft/markitdown,3244405963,1365,ดีไ,open,2025-07-18T21:25:47Z,2025-07-18T21:25:47Z,[],nataleeggam-ship-it,
microsoft/markitdown,3244402450,1364,Got this error while doing hatch test via hatch shell,closed,2025-07-18T21:23:44Z,2025-07-19T10:11:22Z,[],DSCmatter,"Steps to Reproduce: 
1. `cd packages/markitdown`
2. `hatch shell` 
3. `hatch test`

```
\markitdown\packages\markitdown> hatch test 
==================================================================== test session starts ====================================================================
platform win32 -- Python 3.11.4, pytest-8.4.1, pluggy-1.6.0
rootdir: D:\Coding\markitdown\packages\markitdown
configfile: pyproject.toml
plugins: anyio-4.9.0, mock-3.14.1, rerunfailures-14.0, xdist-3.8.0
collected 50 items / 3 errors                                                                                                                                

========================================================================== ERRORS ===========================================================================
__________________________________________________________ ERROR collecting tests/test_cli_misc.py __________________________________________________________
ImportError while importing test module 'D:\Coding\markitdown\packages\markitdown\tests\test_cli_misc.py'.
Hint: make sure your test modules/packages have valid Python names.
Traceback:
C:\Users\HP\AppData\Local\Programs\Python\Python311\Lib\importlib\__init__.py:126: in import_module
    return _bootstrap._gcd_import(name[level:], package, level)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
tests\test_cli_misc.py:3: in <module>
    from markitdown import __version__
E   ModuleNotFoundError: No module named 'markitdown'
________________________________________________________ ERROR collecting tests/test_module_misc.py _________________________________________________________ 
ImportError while importing test module 'D:\Coding\markitdown\packages\markitdown\tests\test_module_misc.py'.
Hint: make sure your test modules/packages have valid Python names.
Traceback:
C:\Users\HP\AppData\Local\Programs\Python\Python311\Lib\importlib\__init__.py:126: in import_module
    return _bootstrap._gcd_import(name[level:], package, level)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
tests\test_module_misc.py:8: in <module>
    from markitdown._uri_utils import parse_data_uri, file_uri_to_path
E   ModuleNotFoundError: No module named 'markitdown'
_______________________________________________________ ERROR collecting tests/test_module_vectors.py _______________________________________________________ 
ImportError while importing test module 'D:\Coding\markitdown\packages\markitdown\tests\test_module_vectors.py'.
Hint: make sure your test modules/packages have valid Python names.
Traceback:
C:\Users\HP\AppData\Local\Programs\Python\Python311\Lib\importlib\__init__.py:126: in import_module
    return _bootstrap._gcd_import(name[level:], package, level)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
tests\test_module_vectors.py:14: in <module>
    from markitdown import (
E   ModuleNotFoundError: No module named 'markitdown'
================================================================== short test summary info ================================================================== 
ERROR tests/test_cli_misc.py
ERROR tests/test_module_misc.py
ERROR tests/test_module_vectors.py
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! Interrupted: 3 errors during collection !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! 
===================================================================== 3 errors in 0.34s ===================================================================== 
```"
microsoft/markitdown,3243834193,1363,Docker build to fail,open,2025-07-18T17:05:27Z,2025-07-19T05:27:06Z,[],SIDDU2402,"Here's the problem:

The Dockerfile is trying to install packages from paths that don't exist:

RUN pip --no-cache-dir install \
    /app/packages/markitdown[all] \
    /app/packages/markitdown-sample-plugin
But looking at the project structure, the actual package directories contain pyproject.toml files, not direct installable packages. The correct paths should be:

/app/packages/markitdown/ (note the trailing slash or proper package reference)
/app/packages/markitdown-sample-plugin/
This will cause the Docker build to fail completely because pip can't find the packages at those paths."
microsoft/markitdown,3243709174,1362,"MCP server returns ""Field required [type=missing, input_value={}, input_type=dict]"" for valid convert_to_markdown input",open,2025-07-18T16:12:01Z,2025-08-03T20:20:37Z,[],mihkl,"## Describe the bug

When calling the `convert_to_markdown` tool via HTTP with a valid `uri` (either a local file or a public internet PDF), the server responds with a validation error stating that the required field `uri` is missing, even though it is present in the request.

## To Reproduce

1. Start the MCP server in HTTP mode (Docker or pip install, both tested).
2. Send the following JSON-RPC request (example with a public PDF):

```json
{
  ""jsonrpc"": ""2.0"",
  ""method"": ""tools/call"",
  ""params"": {
    ""name"": ""convert_to_markdown"",
    ""input"": {
      ""uri"": ""https://www.w3.org/WAI/ER/tests/xhtml/testfiles/resources/pdf/dummy.pdf""
    }
  },
  ""id"": ""2""
}
```
With headers:
```
Content-Type: application/json
Accept: application/json, text/event-stream
```

3. The response is:
```json
{
  ""jsonrpc"": ""2.0"",
  ""id"": ""2"",
  ""result"": {
    ""content"": [
      {
        ""type"": ""text"",
        ""text"": ""Error executing tool convert_to_markdown: 1 validation error for convert_to_markdownArguments\nuri\n  Field required [type=missing, input_value={}, input_type=dict]\n    For further information visit https://errors.pydantic.dev/2.11/v/missing""
      }
    ],
    ""isError"": true
  }
}
```

## Expected behavior

The server should recognize the `uri` field and process the file, returning the Markdown result or a relevant error if the file cannot be accessed.

## Additional context

- The same error occurs for both local files (with correct Docker volume mount and file path) and public URLs.
- The request JSON matches the tool schema returned by `tools/list`.
- MCP server version: (please specify Docker image hash or pip version)
- Example debug output and full request/response attached.

## Environment

- OS: [Windows 11]
- MCP server version: [Docker image hash or pip version]
- How you started the server: [docker run --rm -i -v C:\Example\Path\Stuff:/workdir -p 3001:3001 markitdown-mcp:latest --http --host 0.0.0.0 --port 3001]
"
microsoft/markitdown,3239774329,1356,markdown -> office document,open,2025-07-17T14:18:15Z,2025-07-24T20:10:19Z,[],scape76,Is there any plan to support convering markdown back to the office document? (reverted conversion)
microsoft/markitdown,3239365959,1353,MCP server should support converting without returning content to preserve agent context,open,2025-07-17T12:17:06Z,2025-07-19T05:38:27Z,[],JayDoubleu,"Currently, when using the MarkItDown MCP server to convert PDFs (or other large documents), the entire converted markdown content is returned to the agent/LLM, which consumes valuable context window space. This is problematic when working with large
  PDFs that might contain thousands of lines of text.

  **Problem:**
  - Converting a large PDF adds all its content to the LLM's context window
  - This reduces available context for subsequent operations
  - Users may want to convert and save files without needing to see/process the content immediately

  **Proposed Solution:**
  Add an option to convert files without returning their content. This could be implemented as:
  1. A parameter like return_content: bool = True on the existing tool
  2. A separate tool that only saves to file and returns metadata (file size, path, success status)

  **Use Case Example:**
  Current behavior - all content returned and added to context
 ` result = convert_to_markdown(""large_document.pdf"")  # Returns full markdown content`

  Desired behavior - convert and save without returning content
`  result = convert_and_save(""large_document.pdf"", ""output.md"", return_content=False)`
`  Returns: {""success"": true, ""saved_to"": ""output.md"", ""size"": 150000}`

  This would allow agents to process large documents without exhausting their context window, while still providing the conversion functionality."
